gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2963937110	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/63722468	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.213679	-83.789089	14110.0						2015-03-30T15:30:00	30	3	2015	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	63722468		Simon Bradfield	2020-10-28T20:48:47	CC_BY_NC_4_0	Simon Bradfield	Simon Bradfield			2020-11-08T17:18:19.636Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2860144201	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/58254119	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.425841	-84.158521	1953.0						2016-08-23T15:28:00	23	8	2016	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	58254119		danzidro	2020-09-01T16:26:19	CC_BY_NC_4_0	danzidro	danzidro			2020-11-08T16:54:53.165Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2856718214	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/57557198	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.389005	-84.146	471.0						2017-01-04T15:28:00	4	1	2017	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	57557198		Josh Cantor	2020-08-25T16:44:57	CC_BY_NC_4_0	Josh Cantor	Josh Cantor			2020-11-08T17:09:12.338Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2856539249	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/57557387	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.402996	-84.162681	311.0						2017-01-06T16:07:00	6	1	2017	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	57557387		Josh Cantor	2020-08-25T16:46:06	CC_BY_NC_4_0	Josh Cantor	Josh Cantor			2020-11-08T16:54:46.103Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2850843859	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/56481267	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.636887	-82.689166	89.0						2013-07-18T08:34:00	18	7	2013	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	56481267		Ryan Shofner	2020-08-15T04:01:47	CC_BY_NC_4_0	Ryan Shofner	Ryan Shofner			2020-11-08T16:54:51.100Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850754821	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/55827641	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.572602	-83.520056	22.0						2017-12-05T10:45:13	5	12	2017	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	55827641		emheinz	2020-08-08T19:15:13	CC_BY_NC_4_0	emheinz	emheinz			2020-11-08T16:54:32.534Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2843337110	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/145252117	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Talamanca		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.650494	-82.738545	25.0						2017-10-21T00:00:00	21	10	2017	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.145252117				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:02.887Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2843151486	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/115827625	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Manuel Antonio N.P.		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.383947	-84.140739	10.0						2016-03-13T00:00:00	13	3	2016	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.115827625				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:11.751Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2842679444	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/115578116	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.203371	-83.778269	10.0						2016-02-28T00:00:00	28	2	2016	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.115578116				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:11.538Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2842519748	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/142864854	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Manuel Antonio N.P.		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.384032	-84.144108	10.0						2017-08-07T00:00:00	7	8	2017	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.142864854				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:13.206Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2842286243	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/88042151	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Manuel Antonio N.P.		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.382733	-84.140926	10.0						2014-09-13T00:00:00	13	9	2014	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.88042151				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:10.066Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2842134694	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/108823142	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.202864	-83.814904	10.0						2015-07-28T00:00:00	28	7	2015	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.108823142				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:21.500Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2842116573	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/122333876	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Los Chiles		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.8953	-84.7598	10.0						2016-08-08T00:00:00	8	8	2016	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.122333876				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:04.356Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841925279	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/135224241	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Tortuguero NP		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.558413	-83.516008	25.0						2017-03-09T00:00:00	9	3	2017	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.135224241				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:28.112Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841770305	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/113631600	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Tortuguero NP		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.528655	-83.511828	100.0						2015-07-31T00:00:00	31	7	2015	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.113631600				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:02.939Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841701934	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/132803244	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Talamanca		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.6381	-82.6937	10.0						2016-12-12T00:00:00	12	12	2016	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.132803244				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:04.798Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841540563	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/75121370	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.59329	-83.527278	100.0						2013-04-14T00:00:00	14	4	2013	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.75121370				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:07.780Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841214756	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/108821717	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.203413	-83.820054	10.0						2015-07-27T00:00:00	27	7	2015	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.108821717				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:51.268Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841152025	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/113631383	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.202864	-83.814904	10.0						2015-07-28T00:00:00	28	7	2015	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.113631383				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:18.079Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840696476	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/82719050	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Tortuguero NP		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.52167	-83.501472	100.0						2014-02-12T00:00:00	12	2	2014	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.82719050				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:27.931Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840673438	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/82394476	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Los Chiles		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.982987	-84.71946	1000.0						2014-02-19T00:00:00	19	2	2014	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.82394476				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:00.092Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840601496	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/145252088	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Talamanca		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.669042	-82.802523	25.0						2017-10-21T00:00:00	21	10	2017	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.145252088				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:56.852Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840571592	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/75156302	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.593047	-83.527014	10.0						2013-04-15T00:00:00	15	4	2013	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.75156302				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:59.966Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840416227	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/87057540	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.211489	-83.780691	25.0						2014-08-06T00:00:00	6	8	2014	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.87057540				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:00.875Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840409253	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139874256	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Manuel Antonio N.P.		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.383902	-84.142073	25.0						2017-05-30T00:00:00	30	5	2017	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.139874256				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:27.239Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840379980	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139874228	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Manuel Antonio N.P.		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.387903	-84.144228	25.0						2017-05-30T00:00:00	30	5	2017	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.139874228				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:49.232Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840357474	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/142202906	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Talamanca		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.657192	-82.745912	10.0						2017-07-29T00:00:00	29	7	2017	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.142202906				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:17.862Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840353236	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/144302490	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.58976	-83.526255	25.0						2017-05-02T00:00:00	2	5	2017	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.144302490				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:17.613Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840313900	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/132832918	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Talamanca		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.643	-82.7284	65.0						2016-12-14T00:00:00	14	12	2016	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.132832918				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:47.629Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840258199	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139874232	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Manuel Antonio N.P.		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.382158	-84.143826	25.0						2017-05-30T00:00:00	30	5	2017	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.139874232				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:27.631Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840203764	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/124384089	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Sarapiquí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.415696	-84.121186	10.0						2016-10-09T00:00:00	9	10	2016	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.124384089				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:25.956Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840197038	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/132838267	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Talamanca		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.6381	-82.6935	10.0						2016-12-14T00:00:00	14	12	2016	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.132838267				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:08.887Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840102714	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/142227380	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - San Carlos		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.468553	-84.652619	25.0						2017-07-28T00:00:00	28	7	2017	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.142227380				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:15.464Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839965079	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139874229	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Manuel Antonio N.P.		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.387897	-84.144224	25.0						2017-05-30T00:00:00	30	5	2017	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.139874229				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:48.154Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839948367	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/134717145	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.430721	-84.008274	100.0						2017-02-06T00:00:00	6	2	2017	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.134717145				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:43.319Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839945992	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/132803245	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Vásquez de Coronado		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.1616	-83.9378	30.0						2016-12-12T00:00:00	12	12	2016	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.132803245				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:16.479Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839710537	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/83001148	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Osa		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	8.807047	-83.605957	1000.0						2014-01-27T00:00:00	27	1	2014	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.83001148				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:42.089Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839567001	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/120379920	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.431221	-84.003706	25.0						2016-06-25T00:00:00	25	6	2016	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.120379920				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:46.378Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839490488	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/96932198	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Talamanca		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.649947	-82.737935	10.0						2014-02-15T00:00:00	15	2	2014	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.96932198				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:13.461Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839402859	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/113172975	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.549054	-83.511256	25.0						2015-11-30T00:00:00	30	11	2015	2436353	2436353	HUMAN_OBSERVATION		Observations	OBS.113172975				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:54.897Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
